bfid,location_cookie,size,crc,pnfs_path
CDMS154726679200005,0000_000000000_0000445,2728557000,4228304313,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/065B2A17-D808-E911-A376-A4BF01026229.root
CDMS154726681900001,0000_000000000_0000446,3756783347,2679083785,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/2292A0FE-3108-E911-8D5B-0025905B857C.root
CDMS154726684000000,0000_000000000_0000447,3776093945,259182008,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/904FCCEF-6707-E911-A088-A4BADB1E6794.root
CDMS154726686300001,0000_000000000_0000448,2706848590,1528467443,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/A8ABCA00-5D07-E911-91D1-0242AC130002.root
CDMS154726689600000,0000_000000000_0000449,4277555997,2521370122,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/8CFCEDB8-B507-E911-9468-20040FE9CBB0.root
CDMS154726693200005,0000_000000000_0000450,3784573246,1852679948,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/18F9DC83-CD07-E911-BB2B-20040FE9AD58.root
CDMS154726696000000,0000_000000000_0000451,3834750012,4282802319,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/364FD6DC-7E08-E911-9E90-0CC47A4C8E2E.root
CDMS154726698600000,0000_000000000_0000452,3795123047,2542736992,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/BC784D81-E607-E911-B971-248A07C6D770.root
CDMS154726700600000,0000_000000000_0000453,3221878829,1286942386,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/C606AD5C-8707-E911-A09C-0242AC130002.root
CDMS154726705500004,0000_000000000_0000454,3799364681,2988577129,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/9E69E312-6E08-E911-93A2-0025905A60CE.root
CDMS154726708900000,0000_000000000_0000455,3224897036,2234501666,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/D2E07B6E-5C07-E911-BBC5-001E675A6AA9.root
CDMS154726712700000,0000_000000000_0000456,4293716101,1127136283,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/BAD3FF51-6507-E911-AA9F-549F35AF44AF.root
CDMS154726716400000,0000_000000000_0000457,4291509002,446764823,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/8C0F4CB2-6907-E911-B029-0242AC130002.root
CDMS154726719400000,0000_000000000_0000458,3793050118,1210257308,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/CA9DB0FE-EB07-E911-908C-0242AC130002.root
CDMS154726722200000,0000_000000000_0000459,3220447973,2099374872,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/C442759D-1A09-E911-AA03-008CFAF35994.root
CDMS154726724500000,0000_000000000_0000460,2741722891,3698109607,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/E6A2AFF3-8107-E911-A8D5-0242AC130002.root
CDMS154726727800000,0000_000000000_0000461,3208599728,373986550,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/E8E7B72F-AB07-E911-9B2A-001E67DDBFC5.root
CDMS154726730400000,0000_000000000_0000462,3800366211,2382669805,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/66A4ECD5-7707-E911-8024-0242AC130002.root
CDMS154726733500001,0000_000000000_0000463,3781539494,403921655,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/742A6148-D907-E911-BA7C-801844DEF458.root
CDMS154726735600004,0000_000000000_0000464,3815841315,2374265874,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/8230D45F-5907-E911-BEAA-782BCB53A3A4.root
CDMS154726738000000,0000_000000000_0000465,3813266768,3620115887,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/E6F62DF0-2A08-E911-9C64-0025905A6136.root
CDMS154726740900010,0000_000000000_0000466,3793006131,2545149216,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/4CE822F4-B207-E911-8238-14187734413C.root
CDMS154726743600000,0000_000000000_0000467,2179949810,2511664953,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/9CED90D2-0F09-E911-B4E0-7CD30AD09B14.root
CDMS154726747500007,0000_000000000_0000468,3763395464,3326781791,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/BE6CE9FE-E507-E911-B6A4-0242AC130002.root
CDMS154726751100000,0000_000000000_0000469,3805492821,2583196373,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/E0960663-EA08-E911-A7E7-0CC47A78A468.root
CDMS154726755200002,0000_000000000_0000470,3782423573,4025841877,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/304D4D2F-BD08-E911-A121-0025905B85D6.root
CDMS154726757700001,0000_000000000_0000471,3784586977,3393376620,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/D0D53F10-F907-E911-A3BD-0242AC130002.root
CDMS154726759700001,0000_000000000_0000472,2265303887,1673162920,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/8A859237-B107-E911-BDC1-0242AC130002.root
CDMS154726763100000,0000_000000000_0000473,3786669342,1634092786,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/54AC2447-6507-E911-BD16-20040FE8E8F8.root
CDMS154726764900002,0000_000000000_0000474,3822807149,600202649,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/145029DD-E708-E911-BCE3-0CC47A4C8F1C.root
CDMS154726766300000,0000_000000000_0000475,2171531761,150154286,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/5E203519-7307-E911-B724-0025905B85BC.root
CDMS154726768600001,0000_000000000_0000476,3779656382,1580239684,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/80B2CCEF-EB07-E911-AE3D-90B11C0BCBD6.root
CDMS154726771200001,0000_000000000_0000477,3790086347,4071370863,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/DC02E6E5-D408-E911-AEA0-0025905A6066.root
CDMS154726773500002,0000_000000000_0000478,3783408538,2853467451,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/3ACE38CF-6107-E911-8E42-A0369F7FC714.root
CDMS154726775700005,0000_000000000_0000479,2702198048,2291393357,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/5CE094D5-D308-E911-B0F7-0CC47A4D761A.root
CDMS154726777900007,0000_000000000_0000480,3783221409,3470609224,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/FA3C5272-6207-E911-BAB9-0242AC130002.root
CDMS154726780500005,0000_000000000_0000481,3751721155,2361598922,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/402A6C50-8707-E911-9156-0242AC130002.root
CDMS154726783100003,0000_000000000_0000482,4285457080,875290289,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/0C80C73C-9607-E911-BAD3-0242AC130002.root
CDMS154726785700002,0000_000000000_0000483,3787385959,951257041,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/526920FD-0B08-E911-BF4E-0CC47A78A4BA.root
CDMS154726788800005,0000_000000000_0000484,3794489132,1596293492,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/F88C03FB-B607-E911-A436-0242AC130002.root
CDMS154726789300002,0000_000000000_0000485,553523045,242333458,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/A46C5081-410A-E911-91A4-782BCB517BF4.root
CDMS154726793500001,0000_000000000_0000486,3801737961,3044402625,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/703B1BE1-2907-E911-B1CC-20040FE9C81C.root
CDMS154726797200000,0000_000000000_0000487,2712705779,4163926213,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/069EC0F0-1608-E911-91E8-0242AC130002.root
CDMS154726800900000,0000_000000000_0000488,3190406681,4226084594,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/F8479628-C307-E911-8845-001E675A6AB8.root
CDMS154726803800003,0000_000000000_0000489,2166953870,257577957,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/960DC47D-4008-E911-B62C-A4BF01013F8D.root
CDMS154726809200001,0000_000000000_0000490,3785776203,52025089,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/F4820228-E907-E911-B6D5-0242AC130002.root
CDMS154726813700001,0000_000000000_0000491,3802213897,1902871637,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/16BF2E33-3508-E911-A8A9-0CC47A78A41C.root
CDMS154726815800001,0000_000000000_0000492,3100744845,1496743201,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/3E18898B-4D07-E911-AE2E-A4BF01013D80.root
CDMS154726818600001,0000_000000000_0000493,4189357842,4150261926,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/ACBABFD2-FB06-E911-9C5C-0CC47A4C8E22.root
CDMS154726821400002,0000_000000000_0000494,3778646759,1658204437,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/D065BCFD-8107-E911-8067-001E675A68BF.root
CDMS154726825400001,0000_000000000_0000495,3783525938,3969692581,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/3C6B15A6-EB07-E911-8089-90B11C0BCBD6.root
CDMS154726829900010,0000_000000000_0000496,4189722496,1895741289,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/5411D0D1-B408-E911-990C-001517F7F510.root
CDMS154726834100001,0000_000000000_0000497,4148646151,982934184,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/4C47FABA-0607-E911-A9D1-001E67DDD22B.root
CDMS154726837500005,0000_000000000_0000498,3767324332,2136855183,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/5012E2E0-3208-E911-904E-0242AC130002.root
CDMS154726839700000,0000_000000000_0000499,3240347308,3482741546,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/96B8A1B7-0F08-E911-B63D-001E67DFF7CB.root
CDMS154726845300002,0000_000000000_0000500,4288917436,1831201527,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/9CF5F1FC-2307-E911-BA58-20040FE94274.root
CDMS154726851600002,0000_000000000_0000501,3758281157,2081336178,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/CC3EA43A-5508-E911-9709-001E67DDBFF7.root
CDMS154726858200004,0000_000000000_0000502,3799766808,976868126,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/12CA944F-C908-E911-9595-0CC47A4D766C.root
CDMS154726873100007,0000_000000000_0000503,3761098216,1461309594,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/A0743BD7-6D07-E911-BD46-B083FECFF296.root
CDMS154726876700000,0000_000000000_0000504,2746148289,2071583541,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/C01EA43F-E607-E911-B56D-0025905A609A.root
CDMS154726882200000,0000_000000000_0000505,3819423311,3404722381,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/36746454-9107-E911-89A8-0CC47A4D76AC.root
CDMS154726889800002,0000_000000000_0000506,3774803469,2736607458,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/6E90FEF5-C907-E911-93B1-0025905A60A8.root
CDMS154726894400000,0000_000000000_0000507,3791729252,3664500136,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/924CAFCF-4F08-E911-AB46-0CC47A4C8EC8.root
CDMS154726898500001,0000_000000000_0000508,4277794329,922569797,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/3EF545C5-6507-E911-B54D-782BCB2100C3.root
CDMS154726902600000,0000_000000000_0000509,3773896715,310137471,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/02E86F80-6F07-E911-8FEF-0025905A610A.root
CDMS154726905700000,0000_000000000_0000510,2292577613,3378502090,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/86E3D175-A806-E911-BA09-485B3919F14E.root
CDMS154726909400003,0000_000000000_0000511,3822961725,1557835615,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/4C7D043C-7C07-E911-8AD6-B4969109F684.root
CDMS154726913000000,0000_000000000_0000512,3766476246,1495401742,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/ECABA5DA-DF08-E911-B316-0CC47A4D7658.root
CDMS154726915900002,0000_000000000_0000513,3752648507,2055120530,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/FAEF7B98-1E07-E911-A2B4-20040FE9CF38.root
CDMS154726918000000,0000_000000000_0000514,2691407880,4187299939,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/70B28152-4D08-E911-AFBE-A4BF01013D12.root
CDMS154726921000002,0000_000000000_0000515,3753458144,3656357943,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/6C487F56-C407-E911-929E-001E67D89532.root
CDMS154726924200006,0000_000000000_0000516,4281011947,1988326875,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/C45FC39F-4A07-E911-81EE-A4BF0126C074.root
CDMS154726926400006,0000_000000000_0000517,3796156518,3534618256,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/4C97556B-EB07-E911-BC8C-008CFA064760.root
CDMS154726928300008,0000_000000000_0000518,3183635206,4134308829,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/AEB2B909-CB07-E911-8E31-0242AC130002.root
CDMS154726930600003,0000_000000000_0000519,3776282632,3721427145,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/06BEE56B-A707-E911-9388-0CC47A4D762E.root
CDMS154726933900000,0000_000000000_0000520,3769590918,135437414,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/380BB418-F807-E911-BC23-0025905A60B6.root
