bfid,location_cookie,size,crc,pnfs_path
CDMS156628096100000,0000_000000000_0000031,2904735745,1159922648,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/E4BF1347-67B8-E911-8551-405CFDE5758E.root
CDMS156628097700003,0000_000000000_0000032,2913014699,326147624,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/D05FBC16-68B8-E911-8827-7CD30AC030F8.root
CDMS156628099200002,0000_000000000_0000033,2710248307,3721822859,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/CC6F108E-2AB5-E911-B60B-0CC47A4D76C0.root
CDMS156628101400004,0000_000000000_0000034,2720050035,3350609757,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/BAD192DE-11B5-E911-878C-0025905A60D6.root
CDMS156628103300000,0000_000000000_0000035,2904020058,738633870,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/AAD0866D-79B8-E911-98E3-1CB72C1B6CC6.root
CDMS156628106700000,0000_000000000_0000036,2807460048,1477309843,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/E04376E6-C2B7-E911-A863-0CC47A1DF64E.root
CDMS156628109800001,0000_000000000_0000037,2882991675,3106753622,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/2A30CDCA-78B8-E911-AB7D-B496910919E0.root
CDMS156628112200001,0000_000000000_0000038,2892190724,346023891,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/B6B7B7CD-9AB8-E911-90B8-C81F66C8BA4C.root
CDMS156628114300005,0000_000000000_0000039,2740908584,1671091637,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/B4A3A0B2-4FB5-E911-A661-0CC47A7C3428.root
CDMS156628117600009,0000_000000000_0000040,2905539478,3903791122,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/D6D7F8A6-63B8-E911-8371-B49691408E94.root
CDMS156628122600002,0000_000000000_0000041,2912438124,2381104801,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/08E77E56-7EB8-E911-861D-008CFAFD5234.root
CDMS156628124500005,0000_000000000_0000042,2786144324,90972642,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/7073ECD6-D3B7-E911-A698-246E96D14C78.root
CDMS156628126400000,0000_000000000_0000043,2905627525,1720906945,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/6C6A998F-8EB8-E911-9E89-F04DA27540A9.root
CDMS156628128900003,0000_000000000_0000044,2771659204,4125707632,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/1A2ED603-E5B7-E911-AAC8-246E96D149A8.root
CDMS156628131500000,0000_000000000_0000045,2804687658,1121252036,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/229B07DC-F7B7-E911-8E80-002590E7DFFC.root
CDMS156628134100001,0000_000000000_0000046,2878898622,1099282783,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/EA67C24D-5EB8-E911-9091-44A842BFA94B.root
CDMS156628135800000,0000_000000000_0000047,2702065860,3587457891,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/480DA5A2-76B5-E911-BF67-0CC47A4C8E22.root
CDMS156628141600000,0000_000000000_0000048,2762013994,1581312614,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/BA17879C-CBB7-E911-ABC6-B083FED03632.root
CDMS156631990700000,0000_000000000_0000049,2818331914,2812366570,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/8A770129-33B5-E911-9FA0-AC1F6BAC7C78.root
CDMS156631992300002,0000_000000000_0000050,2825003111,2826768353,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/B6742E84-36B5-E911-ADFA-AC1F6BAC7ACC.root
CDMS156631996300007,0000_000000000_0000051,2828797027,1908387680,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/DA39FC3A-65B9-E911-B541-001E6779260A.root
CDMS156632001800004,0000_000000000_0000052,2806938204,2359772570,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0Mf05ph0ToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/C60AC02C-2EB5-E911-8A93-0025905A6092.root
CDMS156632006000006,0000_000000000_0000053,2781630826,176015462,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/6CA9E12E-2FB5-E911-8F60-AC1F6BAC7EAC.root
CDMS156632008100000,0000_000000000_0000054,2778311239,708887975,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/CAEA4C66-38B5-E911-9744-0CC47A7C3458.root
CDMS156632013300009,0000_000000000_0000055,2776671911,123580196,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/AEEDCC0E-83BA-E911-8535-A4BF0108B152.root
CDMS156632016400001,0000_000000000_0000056,2817226902,2660852723,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/003A0DDC-5FB9-E911-86E4-0025905D1E08.root
CDMS156632020000005,0000_000000000_0000057,2826840877,1362889029,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/20E43F9F-17BA-E911-93E5-0CC47AFF0284.root
CDMS156632022800009,0000_000000000_0000058,2828535734,504139442,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/5464418F-35B5-E911-9D92-0CC47A4D760C.root
CDMS156632026900009,0000_000000000_0000059,2793838340,3839503518,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/CA2B7C2C-62B9-E911-88CF-0CC47AFF0188.root
CDMS156632028900010,0000_000000000_0000060,2805256499,3010994945,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/B6D599C9-38B5-E911-9F56-AC1F6BAC7EB0.root
CDMS156632032800001,0000_000000000_0000061,2806580665,1701448550,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/66415D61-17BA-E911-92FB-0025905C2C84.root
CDMS156632035700004,0000_000000000_0000062,2798010613,650696933,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0Mf05ph0ToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/FE5DB042-24B5-E911-BFCC-0CC47A78A2F6.root
CDMS156632037800000,0000_000000000_0000063,2819971220,551792895,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/64E39677-0EBA-E911-8D00-001E67E713EF.root
CDMS156632040300000,0000_000000000_0000064,2819495756,1668396773,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/8E072DF4-34B5-E911-AE01-AC1F6BAC7D1A.root
CDMS156632043400002,0000_000000000_0000065,2833648710,2088362026,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/FC00A0A3-28BA-E911-97B5-001E67E6F89B.root
CDMS156632047000003,0000_000000000_0000066,2833963514,438583035,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/9CA77778-DBB9-E911-9760-001E67792882.root
CDMS156632051200001,0000_000000000_0000067,2785166891,2021758474,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/B286C054-20BA-E911-B054-A4BF0112BBDE.root
CDMS156632055200003,0000_000000000_0000068,2778167293,3769412479,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/18A776A4-2FB5-E911-A2B6-0CC47A4D7650.root
CDMS156632058600001,0000_000000000_0000069,2782352859,305772855,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0Mf05ph0ToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/30BF65F5-2DB5-E911-B68D-AC1F6BAC816E.root
CDMS156632061600003,0000_000000000_0000070,2815540013,3803098316,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/F2677F61-33B5-E911-A122-0CC47A7C357A.root
CDMS156632064000009,0000_000000000_0000071,2841774312,2600502934,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/96877815-22BA-E911-8C63-001E67CBE45A.root
CDMS156632065700003,0000_000000000_0000072,2802871846,2762041635,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/508F8D83-7EB9-E911-9BDD-0CC47AC087AE.root
CDMS156632068100000,0000_000000000_0000073,2812633087,307218689,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PHf05ph0continToZZTo2e2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/B6904C39-33B5-E911-833C-0CC47A4C8F18.root
CDMS156632071900008,0000_000000000_0000074,2748084344,279476345,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0Mf05ph0ToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/4C759697-38B5-E911-A209-0025905A612E.root
CDMS156632075000004,0000_000000000_0000075,2791001020,2430385103,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0Mf05ph0ToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/44757C3E-27B5-E911-B4E8-0CC47A7452D8.root
CDMS156632079100003,0000_000000000_0000076,2817436836,1914536926,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0McontinToZZTo2e2nu_M125_10GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/2251B3D6-16BA-E911-AD86-A4BF0108B152.root
