bfid,location_cookie,size,crc,pnfs_path
CDMS154726876900000,0000_000000000_0000430,3781950535,3639573373,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/9CE1F0D8-EC08-E911-8F95-0025905A60DE.root
CDMS154726880100000,0000_000000000_0000431,3806489041,3123538525,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/E49A9EB0-1608-E911-B258-D067E5F91B8A.root
CDMS154726884300000,0000_000000000_0000432,4176433065,1906766736,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/78679641-4207-E911-AAB2-0025905A60A8.root
CDMS154726887800001,0000_000000000_0000433,3770151668,284919570,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/72ECF6AC-9B08-E911-86E3-0025905A608C.root
CDMS154726890300000,0000_000000000_0000434,2280464483,2185384958,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/44239C52-3A07-E911-8E9D-EC0D9A0B3180.root
CDMS154726894100000,0000_000000000_0000435,3788737722,2366919840,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/7CDBEB5B-8707-E911-8D31-0242AC130002.root
CDMS154726898500000,0000_000000000_0000436,3759330210,1205418726,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/96B023C9-D308-E911-AAD0-A4BF0101202F.root
CDMS154726902300001,0000_000000000_0000437,3767949362,2487332908,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/72E34821-B707-E911-B079-0025905A48D0.root
CDMS154726907500000,0000_000000000_0000438,3784521267,918602819,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/94B16D54-BE08-E911-9C9E-0CC47A4D762E.root
CDMS154726911500000,0000_000000000_0000439,3218993134,1119087892,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/54D9FD24-AE07-E911-B450-A4BF01025630.root
CDMS154726915100000,0000_000000000_0000440,3801351774,1876220727,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/80569E4B-C908-E911-BF63-0CC47A745294.root
CDMS154726917100000,0000_000000000_0000441,3805607457,4246675690,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/D2D33402-B307-E911-8840-A4BF0102A5BD.root
CDMS154726920300000,0000_000000000_0000442,3206978285,744200847,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/66CFC711-7B08-E911-A22A-20040FE9AD80.root
CDMS154726923300001,0000_000000000_0000443,3776630338,1818011095,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/2C99642E-AA08-E911-8150-0CC47A78A340.root
CDMS154726926200000,0000_000000000_0000444,3764595429,1853618824,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/78836754-6507-E911-BD65-0242AC130002.root
CDMS154726928700009,0000_000000000_0000445,2268019238,1334233004,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/6E7F39C3-2307-E911-A731-008CFAF73232.root
CDMS154726931800002,0000_000000000_0000446,3787202275,698390881,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/E078ACD7-B707-E911-91E2-0CC47A4D7658.root
CDMS154726935600000,0000_000000000_0000447,3809752883,4250998604,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/FADBED73-B608-E911-87D3-0025905A6104.root
CDMS154726938700000,0000_000000000_0000448,3803146904,948748275,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/84B43308-CB07-E911-8A67-1866DAEA8218.root
CDMS154726942700003,0000_000000000_0000449,3762468615,2996596483,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/AAEAC0C4-ED07-E911-A064-001E675A6725.root
CDMS154726947000005,0000_000000000_0000450,3829151326,2104734753,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/ACBC9A3E-AC08-E911-B8E2-0CC47A78A408.root
CDMS154726950000004,0000_000000000_0000451,3795142584,2227337111,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/A4F6EA04-D307-E911-B1AD-00248C55CC40.root
CDMS154726952200002,0000_000000000_0000452,3777471673,2324632944,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/EEE90E95-2708-E911-94D9-0CC47A4C8E38.root
CDMS154726955200005,0000_000000000_0000453,3781191787,2095539192,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/BA176B3D-8D08-E911-BC02-0CC47A4D764A.root
CDMS154726958300000,0000_000000000_0000454,3807812653,1405136636,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/AAE1EA5D-6F08-E911-AD44-0025905B85CA.root
CDMS154726965200004,0000_000000000_0000455,3772574814,1649025551,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/B21EF884-EC07-E911-8D3A-1418774117C7.root
CDMS154726971200000,0000_000000000_0000456,3235552529,3897596494,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/D25A0786-CF08-E911-B43F-0025905A60F2.root
CDMS154726974300000,0000_000000000_0000457,3784165924,2637471362,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/68FEA9A1-F508-E911-8331-0CC47A7C357E.root
CDMS154726977300001,0000_000000000_0000458,3776482640,335387118,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/660275E3-9108-E911-B6A3-0025905B85B6.root
CDMS154726980600009,0000_000000000_0000459,3784819192,2805768263,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/1C788454-1808-E911-8FAD-0CC47A7C34B0.root
CDMS154726990600001,0000_000000000_0000460,3805166752,425643004,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/D4087E49-9A08-E911-9A10-0CC47A78A4B0.root
CDMS154726993900000,0000_000000000_0000461,3749420326,2209801851,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/78F29813-EC07-E911-A17C-0242AC130002.root
CDMS154726996200002,0000_000000000_0000462,3818742164,3784305234,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/BA9B8887-8308-E911-9B26-0CC47A4C8F30.root
CDMS154726999700005,0000_000000000_0000463,3802111086,830282576,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/BC004EE4-7307-E911-B8FD-A4BF01013D80.root
CDMS154727002600001,0000_000000000_0000464,3190411998,1063996260,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/9C6C9777-F007-E911-9763-20040FE9C99C.root
CDMS154727005800005,0000_000000000_0000465,4266721164,875400411,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/049F0F04-1F08-E911-B616-0CC47A7C35B2.root
CDMS154727008300016,0000_000000000_0000466,3746211394,2842761543,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/C2ABD8EE-4A08-E911-96F5-001EC94B6927.root
CDMS154727010800002,0000_000000000_0000467,3804388603,2586321729,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/22A19F38-8508-E911-8394-0025905B859A.root
CDMS154727013000001,0000_000000000_0000468,4161798584,1050379627,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/FEA08977-F006-E911-991F-003048FFD76C.root
CDMS154727016400000,0000_000000000_0000469,3795093053,2882381024,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/8478ECF1-A507-E911-99B7-0025905A60CA.root
CDMS154727019500000,0000_000000000_0000470,3244217077,856462672,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/EAFC6F5D-9408-E911-8929-0CC47A4C8F18.root
CDMS154727022700000,0000_000000000_0000471,3822241691,1887259890,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/2493D6DD-A107-E911-B93E-0CC47A7452D8.root
CDMS154727025600000,0000_000000000_0000472,3773579495,1618978085,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90001/3EDF27F1-EE08-E911-8181-0025905A48BC.root
CDMS154727028800004,0000_000000000_0000473,3214065570,1372558378,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/545CF8DD-0D08-E911-B414-0CC47A4C8E46.root
CDMS154727033000010,0000_000000000_0000474,3765155848,891055699,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/E6D725AA-7E08-E911-814F-0025905B85DC.root
CDMS154727036400000,0000_000000000_0000475,3818668005,2245786718,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/F0DE0586-CF08-E911-BEF1-0025905A60F2.root
CDMS154727039000002,0000_000000000_0000476,2690352282,2472108501,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/E672E98B-F807-E911-A305-549F3525DB98.root
CDMS154727041600001,0000_000000000_0000477,3791982995,4153949579,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/36387F98-8707-E911-AD62-A0369FC5EEB0.root
CDMS154727044400001,0000_000000000_0000478,3239491008,3624153362,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/7851CBF2-A208-E911-BCEB-0242AC130002.root
CDMS154727046300000,0000_000000000_0000479,2164409078,130684372,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/3CD34C22-6108-E911-867A-A0369FC5F14C.root
CDMS154727048500000,0000_000000000_0000480,2737253151,225495574,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/5467E567-1D08-E911-81FF-0CC47A7C354C.root
CDMS154727050900000,0000_000000000_0000481,2670036534,522959485,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/184CCC52-0609-E911-8382-0CC47A7C3472.root
CDMS154727053100013,0000_000000000_0000482,3766772306,4202931778,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/961E3255-9007-E911-9717-EC0D9A0B31B0.root
CDMS154727054500000,0000_000000000_0000483,2157847040,538499454,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/22FD6A04-BF08-E911-A697-A4BF01013F33.root
CDMS154727056700001,0000_000000000_0000484,3770074498,2808933313,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/7C3E4BB1-8D07-E911-877C-0CC47A4D7604.root
CDMS154727059400000,0000_000000000_0000485,3781684453,1471847415,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/8EDE212F-8108-E911-AA6C-0CC47A7C351E.root
CDMS154727064700004,0000_000000000_0000486,3770578346,243640776,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/1C1DD66B-EB08-E911-9714-EC0D9A0B3180.root
CDMS154727074600000,0000_000000000_0000487,3804085839,1711589643,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/A0D4C4B9-3807-E911-BE26-A0369FC52134.root
CDMS154727078900003,0000_000000000_0000488,3785646085,1192198709,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/8631BE26-9808-E911-8E55-20040FE94280.root
CDMS154727081100000,0000_000000000_0000489,3790543371,3955412910,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/A0B8541C-A708-E911-935D-549F3525B220.root
CDMS154727083800000,0000_000000000_0000490,3804958501,3499245489,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/AC0A6276-F107-E911-A4F3-0CC47A7C35E0.root
CDMS154727086000000,0000_000000000_0000491,3267655830,4028292939,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/FABC43B6-A108-E911-9FBD-0CC47A7C3434.root
CDMS154727089200001,0000_000000000_0000492,4196890940,2611902047,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/1A8F0635-ED06-E911-AE4E-0025905B856C.root
CDMS154727092800000,0000_000000000_0000493,3805167965,1239271507,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/08811A53-8A07-E911-BCD9-20040FE9C81C.root
CDMS154727095200000,0000_000000000_0000494,3156360084,3696819712,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/D4A44077-5507-E911-BEB8-248A07C6D770.root
CDMS154727097300001,0000_000000000_0000495,2156598922,1133767196,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/16F167C5-EC07-E911-827C-0CC47A4C8EBA.root
CDMS154727102400017,0000_000000000_0000496,3777946090,498950264,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/40ADA64A-0009-E911-813D-0025905B85E8.root
CDMS154727105300003,0000_000000000_0000497,3769155749,376316670,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/A858FDD0-AC07-E911-8EE0-0025905B856E.root
CDMS154727108700011,0000_000000000_0000498,3809023781,3770631707,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/7040FCB2-8F07-E911-A80D-0CC47A4C8E1E.root
CDMS154727112400004,0000_000000000_0000499,3827791520,327346888,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/44C92F2B-8C07-E911-9168-0025905B8590.root
CDMS154727116000001,0000_000000000_0000500,3826945078,667483881,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/2AD2C6E7-8908-E911-98C3-0CC47A4D76D2.root
CDMS154727119700001,0000_000000000_0000501,4273942511,3303468667,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/AE930508-AA07-E911-8F09-0CC47A4C8EC6.root
CDMS154727122200001,0000_000000000_0000502,3278629028,2340671199,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/C88E07EA-1309-E911-81F0-3417EBE646BA.root
CDMS154727125600001,0000_000000000_0000503,4293591980,2915152117,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/1E23C078-CE08-E911-AEC4-1866DAEA6D0C.root
CDMS154727130100004,0000_000000000_0000504,3811250201,4083939100,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/E09C4699-5607-E911-B8E7-549F3525A200.root
CDMS154727133100000,0000_000000000_0000505,2185313079,2812652337,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/22DA3AC2-4107-E911-8832-001E67DDBFF7.root
