bfid,location_cookie,size,crc,pnfs_path
CDMS154723802200000,0000_000000000_0000021,3762256913,2266036368,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/A8A7434C-BF07-E911-A96C-A4BF01025FF9.root
CDMS154723900500007,0000_000000000_0000022,4173844925,3931200792,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/64A16B37-ED06-E911-8C8F-0CC47A4D7664.root
CDMS154723902700003,0000_000000000_0000023,4181792480,1000945052,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/20BC5D50-5008-E911-911A-1866DAEA7F94.root
CDMS154724004200001,0000_000000000_0000024,4282833082,408103262,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/A8254347-5107-E911-B940-20040FE9C99C.root
CDMS154724316300000,0000_000000000_0000025,2193815095,1623956956,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/9AE2F0B0-D408-E911-915C-A4BF0126D616.root
CDMS154724318100000,0000_000000000_0000026,3751833641,1050141600,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/7028AFFA-6107-E911-804F-A4BF010256DF.root
CDMS154724565500000,0000_000000000_0000027,2655940527,3224399637,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/526DF436-5F07-E911-A7A8-001E67DDD0AA.root
CDMS154724567700001,0000_000000000_0000028,2677283551,1515016000,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280001/9A13802B-D608-E911-8B25-001E67DFFF5F.root
CDMS154724573600000,0000_000000000_0000029,2164856017,497181612,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/D8C7791E-6C07-E911-8B86-001E67A42175.root
CDMS154724575400000,0000_000000000_0000030,2701362988,2092047230,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/DC6AA963-4008-E911-B211-001517FB228C.root
CDMS154724578300001,0000_000000000_0000031,3791981981,1781592190,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80001/F242A198-DE08-E911-AD8B-001E67DFFF5F.root
CDMS154724581000013,0000_000000000_0000032,3744252151,4262766816,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/F895A6D7-9B08-E911-83E3-90B11C12EA74.root
CDMS154724583200007,0000_000000000_0000033,3765480396,285120633,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/4E6E5EF7-5E08-E911-9D7C-90B11C094A7E.root
CDMS154724585700000,0000_000000000_0000034,3762360311,4204240910,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/B8DD5BC9-D308-E911-9C4D-A4BF0101202F.root
CDMS154724587300004,0000_000000000_0000035,2155610735,2705636908,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/66B1AA1A-6708-E911-8756-EC0D9A0B3330.root
CDMS154724590200002,0000_000000000_0000036,3803346202,1089538636,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/8061C98A-8207-E911-A2BD-A4BF01011BF7.root
CDMS154724592600006,0000_000000000_0000037,2707396900,1125706447,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/6E36ABDF-1908-E911-B609-001E67DDC254.root
CDMS154724594400004,0000_000000000_0000038,3236949156,1302446976,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/84DAA1A1-EC08-E911-BA1E-001E67DDBFC5.root
CDMS154724596300002,0000_000000000_0000039,3782264129,958952943,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/BC16F88C-DC08-E911-A18E-EC0D9A0B33B0.root
CDMS154724598500001,0000_000000000_0000040,3766482878,1617513402,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/8A572CF0-E508-E911-BBA7-A4BF01014073.root
CDMS154724600800000,0000_000000000_0000041,3193693959,3241907436,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/ACAD2790-DC08-E911-90BC-A4BF0126D616.root
CDMS154724603100000,0000_000000000_0000042,3786163052,817552615,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/C2350C8E-8A07-E911-A579-0025905A60CE.root
CDMS154724608800000,0000_000000000_0000043,3131791494,3513299287,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/187E19A8-D906-E911-9350-001517F7F950.root
CDMS154724610800000,0000_000000000_0000044,3813700227,2017330270,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/7E4FDA8D-E107-E911-9418-001E67A3FE66.root
CDMS154724618500000,0000_000000000_0000045,3777853816,100845055,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/E66B833E-EA07-E911-9AFE-001E675A6630.root
CDMS154724620700000,0000_000000000_0000046,3759123412,4039361514,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/A8C17F5F-7907-E911-A96E-EC0D9A0B3340.root
CDMS154724622500000,0000_000000000_0000047,2717612727,1545037054,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/2691FEFA-1A08-E911-883A-001E67A404B0.root
CDMS154724625700005,0000_000000000_0000048,3780818752,650986444,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/803B26C2-6D08-E911-A826-A4BF01025C02.root
CDMS154724629800005,0000_000000000_0000049,3796313763,1913694368,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/042E8781-2708-E911-A17A-001E675A690A.root
CDMS154724632600000,0000_000000000_0000050,3788328876,1065144178,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/9260BDD4-D807-E911-BE9E-001E67A3EB1A.root
CDMS154724635400000,0000_000000000_0000051,4282782064,879264153,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/06FEE98A-3507-E911-BFCC-001E67A3FE66.root
CDMS154724642600002,0000_000000000_0000052,3757614511,2555918104,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/6692C029-9907-E911-91B9-EC0D9A04AE30.root
CDMS154724644600000,0000_000000000_0000053,3231725838,1884054808,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/C80A2BE2-4A08-E911-8482-001E67A404B0.root
CDMS154724645900003,0000_000000000_0000054,2182306761,3924236797,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/F83D6159-9007-E911-8854-001E67DDD0AA.root
CDMS154724648500000,0000_000000000_0000055,2723642630,4087978863,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00000/661C4C86-FF06-E911-894F-248A07C6D770.root
CDMS154724650600000,0000_000000000_0000056,3780036530,531528368,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/9C9FC157-9007-E911-BC74-EC0D9A0B32F0.root
CDMS154724655100002,0000_000000000_0000057,3829935074,880376776,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/E6225675-5608-E911-B52B-248A07C6D770.root
CDMS154724656800001,0000_000000000_0000058,2162801196,2138792653,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/54851997-9C07-E911-805C-EC0D9A04AE30.root
CDMS154724660400002,0000_000000000_0000059,4290979883,2938396421,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/DA31170B-CB07-E911-B850-001E67E6920C.root
CDMS154724665300002,0000_000000000_0000060,3797299081,1918802796,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/64B516FE-3E07-E911-A5C2-0026182FD77A.root
CDMS154724667700011,0000_000000000_0000061,3780790979,3006839216,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/6CB11CEA-1909-E911-8E46-001E67A3FEAC.root
CDMS154724670200009,0000_000000000_0000062,2698589544,2393612052,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10002/3214326A-6B08-E911-9818-001E675A6725.root
CDMS154724673200006,0000_000000000_0000063,3771106154,154515559,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10000/5232E749-3A07-E911-9365-A4BF01013D80.root
CDMS154724675300000,0000_000000000_0000064,2693290040,2166778022,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/280000/14494C49-1A08-E911-BA31-001E675A5262.root
CDMS154724682700001,0000_000000000_0000065,4189081803,304325421,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20000/0A54D7D1-B408-E911-8091-001E67DDBEDA.root
CDMS154724690800000,0000_000000000_0000066,3735526448,1311314511,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00002/3C6FD638-F708-E911-9C30-001E67DDC4AC.root
CDMS154724697200002,0000_000000000_0000067,3248819919,1427964317,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/0042158D-9108-E911-AC24-0025905B8580.root
CDMS154724699800000,0000_000000000_0000068,3775542969,2229474915,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/20001/DC00A674-EC08-E911-9FD0-001517FB141C.root
CDMS154724701800001,0000_000000000_0000069,2696031628,4093826907,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/F8DE7546-6107-E911-8F19-A4BF01025766.root
CDMS154724706700000,0000_000000000_0000070,3794116920,2712708585,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/66ACDC25-2008-E911-B3A9-001E675A5262.root
CDMS154724708500001,0000_000000000_0000071,2158268683,3373581987,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/6EDF7D20-9F07-E911-986C-001E67D8A423.root
CDMS154724710400000,0000_000000000_0000072,2185727316,1878912359,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/80000/AAF0031B-6708-E911-9941-EC0D9A0B31B0.root
CDMS154724713800004,0000_000000000_0000073,2499023712,2396204593,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/ZJToMuMuJ_M-50_scales0p5to4_TuneCP5_13TeV_powheg2-minlo-pythia/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/0A9ACFFB-6B07-E911-8EA6-A4BF010261D4.root
CDMS154724715700000,0000_000000000_0000074,3200194499,33418348,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/00001/3E116DC4-6808-E911-B681-EC0D9A0B33B0.root
CDMS154724717600000,0000_000000000_0000075,3228139807,3631858278,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/90000/6EDCB80E-4108-E911-8C5A-001E67D89532.root
CDMS154724724200006,0000_000000000_0000076,3802070659,1746820876,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIILowPUSpring18wmLHEGS/WJetsToLNu_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/GEN-SIM/94X_mc2017_realistic_v10For2017H_v2_ext1-v1/10001/A0D006C6-8407-E911-A004-001E67DDC051.root
