bfid,location_cookie,size,crc,pnfs_path
CDMS156627764800003,0000_000000000_0000014,2800115877,3884150677,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/28C97191-BDB7-E911-9F2E-0CC47A1E0470.root
CDMS156627766800003,0000_000000000_0000015,2743584138,1276402648,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/D81F74F4-CBB5-E911-BBE1-0025905A6060.root
CDMS156627769000004,0000_000000000_0000016,2726311989,3870080585,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/A682F70B-CEB5-E911-B55E-0025905A60F4.root
CDMS156627771400004,0000_000000000_0000017,2744259936,589112352,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/FC97E4DA-79B5-E911-9303-0025905B8600.root
CDMS156627773300008,0000_000000000_0000018,2722569296,4210251233,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/E41D7BF8-61B5-E911-8D82-0CC47A4D7668.root
CDMS156627775400002,0000_000000000_0000019,2731296986,3695198713,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/FC5E3923-39B5-E911-8F21-0CC47A4C8E66.root
CDMS156627779000007,0000_000000000_0000020,2732212911,3103186842,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/220A8BCD-BBB5-E911-9EBB-0025905A497A.root
CDMS156627780600000,0000_000000000_0000021,2716666944,727000638,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/DEDBDB64-B9B5-E911-B081-0025905B858A.root
CDMS156627782100002,0000_000000000_0000022,2784963585,3600373527,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/F063638E-11B8-E911-8B4B-246E96D14D9C.root
CDMS156627785000003,0000_000000000_0000023,2711055961,3370745356,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/EAB9B7D4-6FB5-E911-B3C7-0CC47A78A468.root
CDMS156627790600004,0000_000000000_0000024,2883330298,3593032297,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/A8E18B19-6EB8-E911-AD7D-7CD30ACE22DE.root
CDMS156627793900002,0000_000000000_0000025,2718422150,3029243230,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/B03444BA-85B5-E911-9340-0CC47A4D7626.root
CDMS156627796300003,0000_000000000_0000026,2730923592,3780159151,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/D2DAFA85-36B5-E911-8A1D-0025905B8600.root
CDMS156627798600002,0000_000000000_0000027,2906062163,3718144289,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/4A6D9F6D-6FB8-E911-8B0D-44A842BE76F1.root
CDMS156627801900004,0000_000000000_0000028,2715735717,425963031,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/067C5AF0-2DB5-E911-BA28-0CC47A4C8E98.root
CDMS156627805100002,0000_000000000_0000029,2757682287,2975142913,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/50072F23-1FB5-E911-96B0-0025905A606A.root
CDMS156627809000001,0000_000000000_0000030,2905931316,1892226593,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/D079FE6B-7FB8-E911-9C92-008CFAF70E92.root
CDMS156627810800012,0000_000000000_0000031,2912603957,2689008711,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/FA86CFE6-5BB8-E911-8F74-B49691386D26.root
CDMS156627816200002,0000_000000000_0000032,2728849233,2205180230,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/FEB69274-61B5-E911-8893-0CC47A4C8E56.root
CDMS156627819600003,0000_000000000_0000033,2804727184,2146530522,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/8E18B3BC-D7B7-E911-84F7-F4E9D4AEC940.root
CDMS156627822000010,0000_000000000_0000034,2735129213,3280476107,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/DA38C3DF-C6B5-E911-9CDF-0025905B8574.root
CDMS156627825800004,0000_000000000_0000035,2729851962,1372669821,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/28D15F04-BBB5-E911-B390-0025905B85DE.root
CDMS156627828500005,0000_000000000_0000036,2713376467,390115098,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/32D8CBCC-B6B5-E911-8A19-0025905A48BC.root
CDMS156627832300006,0000_000000000_0000037,2794151455,2685234251,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/8AF88D9A-F7B7-E911-B1EB-246E96D14C50.root
CDMS156627837000003,0000_000000000_0000038,2733702663,3169563015,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/2600D810-11B8-E911-89D9-14187764197C.root
CDMS156627842300011,0000_000000000_0000039,2721223244,2441056181,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/B4621DAC-06B5-E911-BC6E-0025905A48E4.root
CDMS156627846400006,0000_000000000_0000040,2766646600,2844370702,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/FC9FA334-7EB8-E911-9A00-20CF300E9ED0.root
CDMS156627848800003,0000_000000000_0000041,2731907755,4270828253,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/3CA08071-CCB5-E911-A195-0025905B85DC.root
CDMS156627851200016,0000_000000000_0000042,2780740542,2069801301,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/0A516EE5-43B8-E911-BBBC-20CF300E9ED0.root
CDMS156627853400009,0000_000000000_0000043,2879824117,1795183218,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/2E6F3111-63B8-E911-8969-0026B94DBD7B.root
CDMS156627855600010,0000_000000000_0000044,2733964218,299672104,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/04755BC8-53B5-E911-A598-0025905A60D0.root
CDMS156627858000021,0000_000000000_0000045,2892976620,56895179,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/E699A49D-35B8-E911-89B4-3417EBE644DA.root
CDMS156627860400008,0000_000000000_0000046,2916725775,726555783,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/A0A00F78-57B8-E911-B7C2-CCC5E5F2B548.root
CDMS156627865400008,0000_000000000_0000047,2792233916,1168041159,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/2E36DA62-B1B7-E911-B961-44A84225C851.root
CDMS156627869300006,0000_000000000_0000048,2896951241,1061278543,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/6687629D-87B8-E911-8734-B026283441C0.root
CDMS156627872500002,0000_000000000_0000049,2917515589,3941687020,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/3802EC35-7DB8-E911-B87E-848F69FD0FCE.root
CDMS156627876000006,0000_000000000_0000050,2739440655,1300179200,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/F218EA85-A7B5-E911-9467-0CC47A4C8ECE.root
CDMS156627884500007,0000_000000000_0000051,2933428610,2004419087,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/6041058F-35B8-E911-A1A9-44A842BE7718.root
CDMS156627897600004,0000_000000000_0000052,2759133064,3883007624,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/F0F54049-E2B7-E911-AA8D-00259073E428.root
CDMS156627900800001,0000_000000000_0000053,2939589468,3489445889,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/68FDD31D-8CB8-E911-A714-000E1EB004E0.root
CDMS156627904500001,0000_000000000_0000054,2704263279,2303861822,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/6ADA850A-85B5-E911-B85F-0CC47A4C8F30.root
CDMS156627906800004,0000_000000000_0000055,2904951110,819754314,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/A02A70A1-9DB8-E911-8019-009C02AAB258.root
CDMS156627908600006,0000_000000000_0000056,2733319945,1834626257,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/AAD68D84-94B5-E911-A93B-0CC47A4C8EA8.root
CDMS156627912100001,0000_000000000_0000057,2752646896,4106023991,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/68253D56-34B5-E911-8089-0CC47A7C356A.root
CDMS156627914000002,0000_000000000_0000058,2727473275,1007448244,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/78B8486A-8FB5-E911-AD10-0CC47A4D7668.root
CDMS156627918800002,0000_000000000_0000059,2884017058,1518776457,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/84C2871B-72B8-E911-B6C1-7CD30AD0A7AA.root
CDMS156627922500004,0000_000000000_0000060,2717698938,304367751,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/D26DEE93-01B5-E911-98E0-0025905A48D0.root
CDMS156627924800005,0000_000000000_0000061,2803511656,3937019999,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/2CCB2AB5-D5B7-E911-B5C5-14187763663C.root
CDMS156627928200001,0000_000000000_0000062,2762355343,2368441709,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/1C11F862-D4B7-E911-B066-246E96D14C50.root
CDMS156627930600005,0000_000000000_0000063,2890229625,1179556249,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/B8E6A254-5CB8-E911-8A78-B026283419A0.root
CDMS156627932500002,0000_000000000_0000064,2907536474,3719890439,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/BA1D78C4-92B8-E911-B206-C81F66C8BA4C.root
CDMS156627934300000,0000_000000000_0000065,2778350262,2624565525,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/1ABF1719-D0B7-E911-91F7-0CC47A1DF620.root
CDMS156627936900004,0000_000000000_0000066,2745005756,2099573799,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/9E25E62B-48B5-E911-8E7A-0025905A607A.root
CDMS156627938700009,0000_000000000_0000067,2700946177,3781376185,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/A420D9E7-D3B5-E911-B8E5-0025905A6066.root
CDMS156627942000000,0000_000000000_0000068,2768332974,3658654391,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/762F8DC0-FAB7-E911-AB64-0CC47AFC3CA2.root
CDMS156627943800001,0000_000000000_0000069,2729926771,1128837597,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/1401D396-9EB5-E911-AA19-0CC47A7C35C8.root
CDMS156627945400001,0000_000000000_0000070,2908265898,1560844391,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/566B99D6-7FB8-E911-8DEF-BC305B390A80.root
CDMS156627946900010,0000_000000000_0000071,2898440157,3704615359,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/FC0649C4-96B8-E911-A1F2-008CFAF2931E.root
CDMS156627949100005,0000_000000000_0000072,2712598455,1790263299,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/E46B1A4D-70B5-E911-B67F-0CC47A4D7636.root
CDMS156627950900003,0000_000000000_0000073,2726667599,4292693298,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/A2514ABF-6BB5-E911-AEBB-AC1F6BAC7D12.root
CDMS156627952600006,0000_000000000_0000074,2717645976,605062900,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PMToZZTo2e2nu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/50000/ECCCC514-BCB5-E911-932E-0025905B8586.root
CDMS156627954200000,0000_000000000_0000075,2868663312,973080989,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/F672F727-5BB8-E911-9544-509A4C74D07B.root
CDMS156627956200001,0000_000000000_0000076,2801177231,2431375922,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0PL1ToZZTo2mu2tau_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/260000/4A5A63CC-F6B7-E911-BA8E-44A84225CFF0.root
CDMS156627957700003,0000_000000000_0000077,2902004552,196354523,/pnfs/fs/usr/cms/WAX/11/store/mc/RunIISummer19UL17HLT/GluGluToHiggs0MToZZTo2e2mu_M125_GaSM_13TeV_MCFM701_pythia8/GEN-SIM-RAW/94X_mc2017_realistic_v15-v2/130000/7EA45F52-8CB8-E911-B035-509A4C74D07B.root
